sent_id,target,context,split
3130,to,"['still', 'paramount', 'that', '<PAD>']",train
3130,that,"['paramount', 'to', '<PAD>', '<PAD>']",train
3131,my,"['<PAD>', '<PAD>', 'duties', 'towards']",test
3131,duties,"['<PAD>', 'my', 'towards', 'the']",test
3131,towards,"['my', 'duties', 'the', 'beings']",test
3131,the,"['duties', 'towards', 'beings', 'of']",test
3131,beings,"['towards', 'the', 'of', 'my']",test
3131,of,"['the', 'beings', 'my', 'own']",test
3131,my,"['beings', 'of', 'own', 'species']",test
3131,own,"['of', 'my', 'species', 'had']",test
3131,species,"['my', 'own', 'had', 'greater']",test
3131,had,"['own', 'species', 'greater', 'claims']",test
3131,greater,"['species', 'had', 'claims', 'to']",test
3131,claims,"['had', 'greater', 'to', 'my']",test
3131,to,"['greater', 'claims', 'my', 'attention']",test
3131,my,"['claims', 'to', 'attention', 'because']",test
3131,attention,"['to', 'my', 'because', 'they']",test
3131,because,"['my', 'attention', 'they', 'included']",test
3131,they,"['attention', 'because', 'included', 'a']",test
3131,included,"['because', 'they', 'a', 'greater']",test
3131,a,"['they', 'included', 'greater', 'proportion']",test
3131,greater,"['included', 'a', 'proportion', 'of']",test
3131,proportion,"['a', 'greater', 'of', 'happiness']",test
3131,of,"['greater', 'proportion', 'happiness', 'or']",test
3131,happiness,"['proportion', 'of', 'or', 'misery']",test
3131,or,"['of', 'happiness', 'misery', '<PAD>']",test
3131,misery,"['happiness', 'or', '<PAD>', '<PAD>']",test
3132,urged,"['<PAD>', '<PAD>', 'by', 'this']",train
3132,by,"['<PAD>', 'urged', 'this', 'view']",train
3132,this,"['urged', 'by', 'view', 'i']",train
3132,view,"['by', 'this', 'i', 'refused']",train
3132,i,"['this', 'view', 'refused', 'and']",train
3132,refused,"['view', 'i', 'and', 'i']",train
3132,and,"['i', 'refused', 'i', 'did']",train
3132,i,"['refused', 'and', 'did', 'right']",train
3132,did,"['and', 'i', 'right', 'in']",train
3132,right,"['i', 'did', 'in', 'refusing']",train
3132,in,"['did', 'right', 'refusing', 'to']",train
3132,refusing,"['right', 'in', 'to', 'create']",train
3132,to,"['in', 'refusing', 'create', 'a']",train
3132,create,"['refusing', 'to', 'a', 'companion']",train
3132,a,"['to', 'create', 'companion', 'for']",train
3132,companion,"['create', 'a', 'for', 'the']",train
3132,for,"['a', 'companion', 'the', 'first']",train
3132,the,"['companion', 'for', 'first', 'creature']",train
3132,first,"['for', 'the', 'creature', '<PAD>']",train
3132,creature,"['the', 'first', '<PAD>', '<PAD>']",train
3133,he,"['<PAD>', '<PAD>', 'showed', 'unparalleled']",train
3133,showed,"['<PAD>', 'he', 'unparalleled', 'malignity']",train
3133,unparalleled,"['he', 'showed', 'malignity', 'and']",train
3133,malignity,"['showed', 'unparalleled', 'and', 'selfishness']",train
3133,and,"['unparalleled', 'malignity', 'selfishness', 'in']",train
3133,selfishness,"['malignity', 'and', 'in', 'evil']",train
3133,in,"['and', 'selfishness', 'evil', 'he']",train
3133,evil,"['selfishness', 'in', 'he', 'destroyed']",train
3133,he,"['in', 'evil', 'destroyed', 'my']",train
3133,destroyed,"['evil', 'he', 'my', 'friends']",train
3133,my,"['he', 'destroyed', 'friends', 'he']",train
3133,friends,"['destroyed', 'my', 'he', 'devoted']",train
3133,he,"['my', 'friends', 'devoted', 'to']",train
3133,devoted,"['friends', 'he', 'to', 'destruction']",train
3133,to,"['he', 'devoted', 'destruction', 'beings']",train
3133,destruction,"['devoted', 'to', 'beings', 'who']",train
3133,beings,"['to', 'destruction', 'who', 'possessed']",train
3133,who,"['destruction', 'beings', 'possessed', 'exquisite']",train
3133,possessed,"['beings', 'who', 'exquisite', 'sensations']",train
3133,exquisite,"['who', 'possessed', 'sensations', 'happiness']",train
3133,sensations,"['possessed', 'exquisite', 'happiness', 'and']",train
3133,happiness,"['exquisite', 'sensations', 'and', 'wisdom']",train
3133,and,"['sensations', 'happiness', 'wisdom', 'nor']",train
3133,wisdom,"['happiness', 'and', 'nor', 'do']",train
3133,nor,"['and', 'wisdom', 'do', 'i']",train
3133,do,"['wisdom', 'nor', 'i', 'know']",train
3133,i,"['nor', 'do', 'know', 'where']",train
3133,know,"['do', 'i', 'where', 'this']",train
3133,where,"['i', 'know', 'this', 'thirst']",train
3133,this,"['know', 'where', 'thirst', 'for']",train
3133,thirst,"['where', 'this', 'for', 'vengeance']",train
3133,for,"['this', 'thirst', 'vengeance', 'may']",train
3133,vengeance,"['thirst', 'for', 'may', 'end']",train
3133,may,"['for', 'vengeance', 'end', '<PAD>']",train
3133,end,"['vengeance', 'may', '<PAD>', '<PAD>']",train
3134,miserable,"['<PAD>', '<PAD>', 'himself', 'that']",train
3134,himself,"['<PAD>', 'miserable', 'that', 'he']",train
3134,that,"['miserable', 'himself', 'he', 'may']",train
3134,he,"['himself', 'that', 'may', 'render']",train
3134,may,"['that', 'he', 'render', 'no']",train
3134,render,"['he', 'may', 'no', 'other']",train
3134,no,"['may', 'render', 'other', 'wretched']",train
3134,other,"['render', 'no', 'wretched', 'he']",train
3134,wretched,"['no', 'other', 'he', 'ought']",train
3134,he,"['other', 'wretched', 'ought', 'to']",train
3134,ought,"['wretched', 'he', 'to', 'die']",train
3134,to,"['he', 'ought', 'die', '<PAD>']",train
3134,die,"['ought', 'to', '<PAD>', '<PAD>']",train
3135,the,"['<PAD>', '<PAD>', 'task', 'of']",train
3135,task,"['<PAD>', 'the', 'of', 'his']",train
3135,of,"['the', 'task', 'his', 'destruction']",train
3135,his,"['task', 'of', 'destruction', 'was']",train
3135,destruction,"['of', 'his', 'was', 'mine']",train
3135,was,"['his', 'destruction', 'mine', 'but']",train
3135,mine,"['destruction', 'was', 'but', 'i']",train
3135,but,"['was', 'mine', 'i', 'have']",train
3135,i,"['mine', 'but', 'have', 'failed']",train
3135,have,"['but', 'i', 'failed', '<PAD>']",train
3135,failed,"['i', 'have', '<PAD>', '<PAD>']",train
3136,when,"['<PAD>', '<PAD>', 'actuated', 'by']",train
3136,actuated,"['<PAD>', 'when', 'by', 'selfish']",train
3136,by,"['when', 'actuated', 'selfish', 'and']",train
3136,selfish,"['actuated', 'by', 'and', 'vicious']",train
3136,and,"['by', 'selfish', 'vicious', 'motives']",train
3136,vicious,"['selfish', 'and', 'motives', 'i']",train
3136,motives,"['and', 'vicious', 'i', 'asked']",train
3136,i,"['vicious', 'motives', 'asked', 'you']",train
3136,asked,"['motives', 'i', 'you', 'to']",train
3136,you,"['i', 'asked', 'to', 'undertake']",train
3136,to,"['asked', 'you', 'undertake', 'my']",train
3136,undertake,"['you', 'to', 'my', 'unfinished']",train
3136,my,"['to', 'undertake', 'unfinished', 'work']",train
3136,unfinished,"['undertake', 'my', 'work', 'and']",train
3136,work,"['my', 'unfinished', 'and', 'i']",train
3136,and,"['unfinished', 'work', 'i', 'renew']",train
3136,i,"['work', 'and', 'renew', 'this']",train
3136,renew,"['and', 'i', 'this', 'request']",train
3136,this,"['i', 'renew', 'request', 'now']",train
3136,request,"['renew', 'this', 'now', 'when']",train
3136,now,"['this', 'request', 'when', 'i']",train
3136,when,"['request', 'now', 'i', 'am']",train
3136,i,"['now', 'when', 'am', 'only']",train
3136,am,"['when', 'i', 'only', 'induced']",train
3136,only,"['i', 'am', 'induced', 'by']",train
3136,induced,"['am', 'only', 'by', 'reason']",train
3136,by,"['only', 'induced', 'reason', 'and']",train
3136,reason,"['induced', 'by', 'and', 'virtue']",train
3136,and,"['by', 'reason', 'virtue', '<PAD>']",train
3136,virtue,"['reason', 'and', '<PAD>', '<PAD>']",train
3137,yet,"['<PAD>', '<PAD>', 'i', 'can']",train
3137,i,"['<PAD>', 'yet', 'can', 'not']",train
3137,can,"['yet', 'i', 'not', 'ask']",train
3137,not,"['i', 'can', 'ask', 'you']",train
3137,ask,"['can', 'not', 'you', 'to']",train
3137,you,"['not', 'ask', 'to', 'renounce']",train
3137,to,"['ask', 'you', 'renounce', 'your']",train
3137,renounce,"['you', 'to', 'your', 'country']",train
3137,your,"['to', 'renounce', 'country', 'and']",train
3137,country,"['renounce', 'your', 'and', 'friends']",train
3137,and,"['your', 'country', 'friends', 'to']",train
3137,friends,"['country', 'and', 'to', 'fulfil']",train
3137,to,"['and', 'friends', 'fulfil', 'this']",train
3137,fulfil,"['friends', 'to', 'this', 'task']",train
3137,this,"['to', 'fulfil', 'task', 'and']",train
3137,task,"['fulfil', 'this', 'and', 'now']",train
3137,and,"['this', 'task', 'now', 'that']",train
3137,now,"['task', 'and', 'that', 'you']",train
3137,that,"['and', 'now', 'you', 'are']",train
3137,you,"['now', 'that', 'are', 'returning']",train
3137,are,"['that', 'you', 'returning', 'to']",train
3137,returning,"['you', 'are', 'to', 'england']",train
3137,to,"['are', 'returning', 'england', 'you']",train
3137,england,"['returning', 'to', 'you', 'will']",train
3137,you,"['to', 'england', 'will', 'have']",train
3137,will,"['england', 'you', 'have', 'little']",train
3137,have,"['you', 'will', 'little', 'chance']",train
3137,little,"['will', 'have', 'chance', 'of']",train
3137,chance,"['have', 'little', 'of', 'meeting']",train
3137,of,"['little', 'chance', 'meeting', 'with']",train
3137,meeting,"['chance', 'of', 'with', 'him']",train
3137,with,"['of', 'meeting', 'him', '<PAD>']",train
3137,him,"['meeting', 'with', '<PAD>', '<PAD>']",train
3138,but,"['<PAD>', '<PAD>', 'the', 'consideration']",train
3138,the,"['<PAD>', 'but', 'consideration', 'of']",train
3138,consideration,"['but', 'the', 'of', 'these']",train
3138,of,"['the', 'consideration', 'these', 'points']",train
3138,these,"['consideration', 'of', 'points', 'and']",train
3138,points,"['of', 'these', 'and', 'the']",train
3138,and,"['these', 'points', 'the', 'well']",train
3138,the,"['points', 'and', 'well', 'balancing']",train
3138,well,"['and', 'the', 'balancing', 'of']",train
3138,balancing,"['the', 'well', 'of', 'what']",train
3138,of,"['well', 'balancing', 'what', 'you']",train
3138,what,"['balancing', 'of', 'you', 'may']",train
3138,you,"['of', 'what', 'may', 'esteem']",train
3138,may,"['what', 'you', 'esteem', 'your']",train
3138,esteem,"['you', 'may', 'your', 'duties']",train
3138,your,"['may', 'esteem', 'duties', 'i']",train
3138,duties,"['esteem', 'your', 'i', 'leave']",train
3138,i,"['your', 'duties', 'leave', 'to']",train
3138,leave,"['duties', 'i', 'to', 'you']",train
3138,to,"['i', 'leave', 'you', 'my']",train
3138,you,"['leave', 'to', 'my', 'judgment']",train
3138,my,"['to', 'you', 'judgment', 'and']",train
3138,judgment,"['you', 'my', 'and', 'ideas']",train
3138,and,"['my', 'judgment', 'ideas', 'are']",train
3138,ideas,"['judgment', 'and', 'are', 'already']",train
3138,are,"['and', 'ideas', 'already', 'disturbed']",train
3138,already,"['ideas', 'are', 'disturbed', 'by']",train
3138,disturbed,"['are', 'already', 'by', 'the']",train
3138,by,"['already', 'disturbed', 'the', 'near']",train
3138,the,"['disturbed', 'by', 'near', 'approach']",train
3138,near,"['by', 'the', 'approach', 'of']",train
3138,approach,"['the', 'near', 'of', 'death']",train
3138,of,"['near', 'approach', 'death', '<PAD>']",train
3138,death,"['approach', 'of', '<PAD>', '<PAD>']",train
3139,i,"['<PAD>', '<PAD>', 'dare', 'not']",train
3139,dare,"['<PAD>', 'i', 'not', 'ask']",train
3139,not,"['i', 'dare', 'ask', 'you']",train
3139,ask,"['dare', 'not', 'you', 'to']",train
3139,you,"['not', 'ask', 'to', 'do']",train
3139,to,"['ask', 'you', 'do', 'what']",train
3139,do,"['you', 'to', 'what', 'i']",train
3139,what,"['to', 'do', 'i', 'think']",train
3139,i,"['do', 'what', 'think', 'right']",train
3139,think,"['what', 'i', 'right', 'for']",train
3139,right,"['i', 'think', 'for', 'i']",train
3139,for,"['think', 'right', 'i', 'may']",train
3139,i,"['right', 'for', 'may', 'still']",train
3139,may,"['for', 'i', 'still', 'be']",train
3139,still,"['i', 'may', 'be', 'misled']",train
3139,be,"['may', 'still', 'misled', 'by']",train
3139,misled,"['still', 'be', 'by', 'passion']",train
3139,by,"['be', 'misled', 'passion', '<PAD>']",train
3139,passion,"['misled', 'by', '<PAD>', '<PAD>']",train
3140,that,"['<PAD>', '<PAD>', 'he', 'should']",train
3140,he,"['<PAD>', 'that', 'should', 'live']",train
3140,should,"['that', 'he', 'live', 'to']",train
3140,live,"['he', 'should', 'to', 'be']",train
3140,to,"['should', 'live', 'be', 'an']",train
3140,be,"['live', 'to', 'an', 'instrument']",train
3140,an,"['to', 'be', 'instrument', 'of']",train
3140,instrument,"['be', 'an', 'of', 'mischief']",train
3140,of,"['an', 'instrument', 'mischief', 'disturbs']",train
3140,mischief,"['instrument', 'of', 'disturbs', 'me']",train
3140,disturbs,"['of', 'mischief', 'me', 'in']",train
3140,me,"['mischief', 'disturbs', 'in', 'other']",train
3140,in,"['disturbs', 'me', 'other', 'respects']",train
3140,other,"['me', 'in', 'respects', 'this']",train
3140,respects,"['in', 'other', 'this', 'hour']",train
3140,this,"['other', 'respects', 'hour', 'when']",train
3140,hour,"['respects', 'this', 'when', 'i']",train
3140,when,"['this', 'hour', 'i', 'momentarily']",train
3140,i,"['hour', 'when', 'momentarily', 'expect']",train
3140,momentarily,"['when', 'i', 'expect', 'my']",train
3140,expect,"['i', 'momentarily', 'my', 'release']",train
3140,my,"['momentarily', 'expect', 'release', 'is']",train
3140,release,"['expect', 'my', 'is', 'the']",train
3140,is,"['my', 'release', 'the', 'only']",train
3140,the,"['release', 'is', 'only', 'happy']",train
3140,only,"['is', 'the', 'happy', 'one']",train
3140,happy,"['the', 'only', 'one', 'which']",train
3140,one,"['only', 'happy', 'which', 'i']",train
3140,which,"['happy', 'one', 'i', 'have']",train
3140,i,"['one', 'which', 'have', 'enjoyed']",train
3140,have,"['which', 'i', 'enjoyed', 'for']",train
3140,enjoyed,"['i', 'have', 'for', 'several']",train
3140,for,"['have', 'enjoyed', 'several', 'years']",train
3140,several,"['enjoyed', 'for', 'years', '<PAD>']",train
3140,years,"['for', 'several', '<PAD>', '<PAD>']",train
3141,the,"['<PAD>', '<PAD>', 'forms', 'of']",train
3141,forms,"['<PAD>', 'the', 'of', 'the']",train
3141,of,"['the', 'forms', 'the', 'beloved']",train
3141,the,"['forms', 'of', 'beloved', 'dead']",train
3141,beloved,"['of', 'the', 'dead', 'flit']",train
3141,dead,"['the', 'beloved', 'flit', 'before']",train
3141,flit,"['beloved', 'dead', 'before', 'me']",train
3141,before,"['dead', 'flit', 'me', 'and']",train
3141,me,"['flit', 'before', 'and', 'i']",train
3141,and,"['before', 'me', 'i', 'hasten']",train
3141,i,"['me', 'and', 'hasten', 'to']",train
3141,hasten,"['and', 'i', 'to', 'their']",train
3141,to,"['i', 'hasten', 'their', 'arms']",train
3141,their,"['hasten', 'to', 'arms', '<PAD>']",train
3141,arms,"['to', 'their', '<PAD>', '<PAD>']",train
3143,seek,"['<PAD>', '<PAD>', 'happiness', 'in']",train
3143,happiness,"['<PAD>', 'seek', 'in', 'tranquillity']",train
3143,in,"['seek', 'happiness', 'tranquillity', 'and']",train
3143,tranquillity,"['happiness', 'in', 'and', 'avoid']",train
3143,and,"['in', 'tranquillity', 'avoid', 'ambition']",train
3143,avoid,"['tranquillity', 'and', 'ambition', 'even']",train
3143,ambition,"['and', 'avoid', 'even', 'if']",train
3143,even,"['avoid', 'ambition', 'if', 'it']",train
3143,if,"['ambition', 'even', 'it', 'be']",train
3143,it,"['even', 'if', 'be', 'only']",train
3143,be,"['if', 'it', 'only', 'the']",train
3143,only,"['it', 'be', 'the', 'apparently']",train
3143,the,"['be', 'only', 'apparently', 'innocent']",train
3143,apparently,"['only', 'the', 'innocent', 'one']",train
3143,innocent,"['the', 'apparently', 'one', 'of']",train
3143,one,"['apparently', 'innocent', 'of', 'distinguishing']",train
3143,of,"['innocent', 'one', 'distinguishing', 'yourself']",train
3143,distinguishing,"['one', 'of', 'yourself', 'in']",train
3143,yourself,"['of', 'distinguishing', 'in', 'science']",train
3143,in,"['distinguishing', 'yourself', 'science', 'and']",train
3143,science,"['yourself', 'in', 'and', 'discoveries']",train
3143,and,"['in', 'science', 'discoveries', '<PAD>']",train
3143,discoveries,"['science', 'and', '<PAD>', '<PAD>']",train
3144,yet,"['<PAD>', '<PAD>', 'why', 'do']",train
3144,why,"['<PAD>', 'yet', 'do', 'i']",train
3144,do,"['yet', 'why', 'i', 'say']",train
3144,i,"['why', 'do', 'say', 'this']",train
3144,say,"['do', 'i', 'this', '<PAD>']",train
3144,this,"['i', 'say', '<PAD>', '<PAD>']",train
3145,i,"['<PAD>', '<PAD>', 'have', 'myself']",train
3145,have,"['<PAD>', 'i', 'myself', 'been']",train
3145,myself,"['i', 'have', 'been', 'blasted']",train
3145,been,"['have', 'myself', 'blasted', 'in']",train
3145,blasted,"['myself', 'been', 'in', 'these']",train
3145,in,"['been', 'blasted', 'these', 'hopes']",train
3145,these,"['blasted', 'in', 'hopes', 'yet']",train
3145,hopes,"['in', 'these', 'yet', 'another']",train
3145,yet,"['these', 'hopes', 'another', 'may']",train
3145,another,"['hopes', 'yet', 'may', 'succeed']",train
3145,may,"['yet', 'another', 'succeed', '<PAD>']",train
3145,succeed,"['another', 'may', '<PAD>', '<PAD>']",train
3146,his,"['<PAD>', '<PAD>', 'voice', 'became']",train
3146,voice,"['<PAD>', 'his', 'became', 'fainter']",train
3146,became,"['his', 'voice', 'fainter', 'as']",train
3146,fainter,"['voice', 'became', 'as', 'he']",train
3146,as,"['became', 'fainter', 'he', 'spoke']",train
3146,he,"['fainter', 'as', 'spoke', 'and']",train
3146,spoke,"['as', 'he', 'and', 'at']",train
3146,and,"['he', 'spoke', 'at', 'length']",train
3146,at,"['spoke', 'and', 'length', 'exhausted']",train
3146,length,"['and', 'at', 'exhausted', 'by']",train
3146,exhausted,"['at', 'length', 'by', 'his']",train
3146,by,"['length', 'exhausted', 'his', 'effort']",train
3146,his,"['exhausted', 'by', 'effort', 'he']",train
3146,effort,"['by', 'his', 'he', 'sank']",train
3146,he,"['his', 'effort', 'sank', 'into']",train
3146,sank,"['effort', 'he', 'into', 'silence']",train
3146,into,"['he', 'sank', 'silence', '<PAD>']",train
3146,silence,"['sank', 'into', '<PAD>', '<PAD>']",train
3147,about,"['<PAD>', '<PAD>', 'half', 'an']",train
3147,half,"['<PAD>', 'about', 'an', 'hour']",train
3147,an,"['about', 'half', 'hour', 'afterwards']",train
3147,hour,"['half', 'an', 'afterwards', 'he']",train
3147,afterwards,"['an', 'hour', 'he', 'attempted']",train
3147,he,"['hour', 'afterwards', 'attempted', 'again']",train
3147,attempted,"['afterwards', 'he', 'again', 'to']",train
3147,again,"['he', 'attempted', 'to', 'speak']",train
3147,to,"['attempted', 'again', 'speak', 'but']",train
3147,speak,"['again', 'to', 'but', 'was']",train
3147,but,"['to', 'speak', 'was', 'unable']",train
3147,was,"['speak', 'but', 'unable', 'he']",train
3147,unable,"['but', 'was', 'he', 'pressed']",train
3147,he,"['was', 'unable', 'pressed', 'my']",train
3147,pressed,"['unable', 'he', 'my', 'hand']",train
3147,my,"['he', 'pressed', 'hand', 'feebly']",train
